algorithm,algorithm_relative_folder,folder,algo_file,gt_file,rmse,mean,median,std,min,max,sse,plot_path
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250410_103818_052,VID_20250410_103818_052,frame_trajectory.txt,2025_04_10.10_38_20.410.prc.traj.csv,11.263658155439716,9.844312839181763,8.45710057985437,5.4735271778739465,2.533650884752982,31.09221955907112,119765.27532021783,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250410_103818_052_EST_frame_trajectory_vs_GT_2025_04_10.10_38_20.410.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,7.6592278142802845,6.444078118896243,5.241739166373224,4.139761817859502,2.2265463574847355,23.58697571222664,81190.65866408593,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,9.409059851034055,8.554122514338662,7.258183354832104,3.9188512717409174,2.2361567610459128,23.844223661944486,122526.08367599192,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,22.95495938490217,19.941393695259734,18.99009013063251,11.369739568396616,2.7679995114330342,43.072564712913945,729271.3419417115,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,24.303897501764975,21.524934762247607,21.720146094204242,11.285238910066651,2.8568946153352623,42.815772861088846,817500.3363463961,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,6.888852119233227,5.960842822665145,4.3810812730594755,3.4532066784577986,2.3202254155829922,19.241090815659366,65679.49639259913,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,6.642785708984302,5.693750899640042,4.09090470134154,3.42166665067395,2.318997392287451,18.994712548487595,61071.21713407274,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,19.677964682575453,17.171071801924807,14.506144907697777,9.611273964560038,2.974444857009601,36.79037177747915,535915.6549633826,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,12.65418751001148,11.359317239660523,10.966411097355449,5.5762329028907835,2.4341637813858323,27.21273138635116,221617.79076932627,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250529_104023_048,VID_20250529_104023_048,frame_trajectory.txt,2025_05_29.10_40_25.932.prc.traj.csv,19.977816980010335,17.495244522094616,14.525940145324967,9.645184829691315,2.8266499179706233,36.338474658269256,552372.6290609163,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250529_104023_048_EST_frame_trajectory_vs_GT_2025_05_29.10_40_25.932.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,12.636086890623025,11.528257791215793,10.812224940094875,5.173969869128288,2.690042924395789,24.664468328196126,136199.10019699094,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,9.364446070301764,7.9491801305656695,6.455154584199287,4.950089439132398,2.050770593574756,22.23823736072992,74802.00122366239,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,23.469111989611495,21.052813110526046,20.81209764000086,10.371994876309415,2.2089669393136355,47.7112530811545,469831.73259653,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,12.597462400188562,10.549880327623152,8.266087648825218,6.884481389109465,2.019712319353602,28.120692527284753,135367.73826231237,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,8.219153329574954,7.025668701197593,5.829112254331942,4.265496542733986,2.0719536490265695,17.97090541056214,57623.97268116879,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,8.209366295378889,7.019169565970842,5.843298203389757,4.2573411392383855,2.0678152938393897,17.960792959446945,57486.82181086256,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,8.448543858543013,7.2018648118254305,5.840064694413687,4.417129900955543,2.0541026275448777,19.412921557775874,60885.34301025532,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,8.174437532724799,7.090351565158812,5.807100641113392,4.067965542979668,2.258822070520639,19.406334549050623,56998.67891688616,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250619_102847_048,VID_20250619_102847_048,frame_trajectory.txt,2025_06_19.10_28_44.037.prc.traj.csv,12.958873512310044,10.887385932363724,8.351627520871277,7.028316318139027,2.0236079114682552,27.779151422829703,143246.33950996737,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250619_102847_048_EST_frame_trajectory_vs_GT_2025_06_19.10_28_44.037.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,7.390165267417697,6.606846656594552,6.372624717869119,3.3112112490737102,2.16190096184223,24.814644491422612,57181.426185694996,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,8.594181765214179,7.771674650522021,7.20614022376456,3.668928091414893,2.322036966420911,19.12716615997315,77331.37834357629,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,10.735983460105055,9.299846794947468,7.7562805233087175,5.364157943811371,2.252665646642338,26.53512058923122,120678.62387586484,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,7.8678095944021145,7.076254556635571,6.679765181674574,3.439338492131923,2.244826085948467,16.822666948087928,64811.841921012965,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,7.430419090069926,6.656382789735404,6.468580783827648,3.302074501065949,2.1871441676103767,16.603170547212397,57806.05086321715,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,7.446396335238023,6.67157050802975,6.533616992058954,3.307410669668028,2.2059624445461488,16.693169057337627,58054.91284537423,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,10.846074123585465,9.797858544651861,9.057593384247621,4.651805223061552,2.5429422813824174,22.94678604753186,123166.2781173428,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,7.464674239018895,6.677334167362519,6.415664940328078,3.336850298117288,2.1692268983995664,16.697819635957185,58340.265484921925,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250403_104804_054,VID_20250403_104804_054,frame_trajectory.txt,2025_04_03.10_48_07.391.prc.traj.csv,9.639337140763148,8.831995783780526,8.425473394463115,3.8616927620641808,2.379178714689612,20.110107413084744,97283.91107742077,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250403_104804_054_EST_frame_trajectory_vs_GT_2025_04_03.10_48_07.391.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,10.37231841262531,8.913984419318624,7.694884501506689,5.3033829792907525,2.152890315508628,25.27854466476489,126519.94736139398,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,9.67721203703579,8.509685344349576,7.886686232738789,4.608002620432461,2.099290573305525,24.824480549395826,110130.55698426644,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,20.493114210120268,18.9254325404469,19.331840532245355,7.861026217105935,5.950977578449168,39.01197407117067,493882.0505141431,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,21.303687419542438,19.68676185530442,20.78532203853823,8.14116117774985,5.784207167892336,39.44507676935475,533724.1868594151,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,8.165013703629777,7.164454416518901,6.319123392314774,3.916381198770731,2.150052184571201,21.680095249842886,78400.91976582336,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,6.742899730425098,5.960630107270371,5.072856678892188,3.152393614203157,2.117369298461154,17.973013426413978,53468.83540689062,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,17.735859379693512,15.852559469570153,15.08628996223175,7.953431096074453,2.439923188038049,40.10366340623683,369923.39253304456,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,13.06070841289429,11.892263553285288,11.957550246277915,5.399645527796249,2.346578084269352,24.9825314890539,200604.55459405767,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250410_111421_055,VID_20250410_111421_055,frame_trajectory.txt,2025_04_10.11_14_21.945.prc.traj.csv,18.75692444180533,16.95149006695162,16.88708070137656,8.029271388216664,3.509075247129192,40.50869892494271,413742.92427033884,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250410_111421_055_EST_frame_trajectory_vs_GT_2025_04_10.11_14_21.945.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,7.059732895548848,5.91754954808832,4.6208053965599225,3.849991675629214,2.28996509997682,20.62075095696323,51185.50392751988,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,9.428265747308359,7.983048712591308,6.51670183092396,5.01628630106599,2.135609249343576,26.811597447735412,91292.28426691849,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,12.24567323200731,8.698361640062267,5.21138093306131,8.619455764942101,2.132267377265311,37.49271148323963,154005.33875353806,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,8.762059419647002,7.343006879914002,5.658314221400133,4.780578964410107,2.1403525297226107,24.75250108042245,78846.57477580724,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,7.838246174736357,6.639082565783463,5.136704985613017,4.166615626678227,2.1878867020379937,20.801143084306954,63096.931879354896,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,7.863110090566566,6.6617073471287815,5.093724642091349,4.177338329316907,2.1977150395445673,20.908639317557856,63497.86980437173,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,15.6539824091484,13.135387258453886,10.58831704896257,8.515207973759354,2.1356966662635637,42.126186312309756,251663.43872810758,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,7.9881829800454085,6.749881065517749,5.252003431549882,4.272022111840263,2.2077610623329154,21.091466066890224,65533.96614039969,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250619_100008_046,VID_20250619_100008_046,frame_trajectory.txt,2025_06_19.10_00_08.106.prc.traj.csv,11.197443107197442,9.455388099165647,8.367130588080734,5.998197065208857,2.1167312767105346,32.73545446650426,128768.06590667443,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250619_100008_046_EST_frame_trajectory_vs_GT_2025_06_19.10_00_08.106.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,7.185004444964059,6.326546906670073,5.4330853533375585,3.4057441348193818,2.174644804476916,20.618704190434897,53327.89040700035,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,9.634484047924316,8.354489382773476,7.330156127848364,4.798519565744559,2.431319498399785,29.513233174517893,95886.45120440845,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,14.581147255126865,12.788227525080705,11.651477954771613,7.005076162502584,2.7260232819520356,40.19012399780311,219625.98049979162,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250501_102718_050,VID_20250501_102718_050,frame_trajectory.txt,2025_05_01.10_27_20.240.prc.traj.csv,9.063878468965289,7.898617208239016,7.107883201785648,4.445867642866017,2.408446720915265,28.83496693925149,84864.97136587824,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250501_102718_050_EST_frame_trajectory_vs_GT_2025_05_01.10_27_20.240.prc.traj.csv.pdf
